source,reference,translation,z-score,avg-score,annotators
"Almodóvar is particular in these things, but the main thing, the set-ups of each scene, doesn’t really improve by this.","Almodã var on erityinen näissä asioissa, mutta pääasia, kunkin kulissin asettaa, ei todella parannu tämän kanssa.","Almodóvar on näissä asioissa tarkka, mutta pääasia eli kulloisenkin kohtauksen viritelmät ei tästä erityisemmin kohene.",-0.4307526500680179,26.0,1
"Hansford said he and his family members all have disabilities, and he's the only one who can swim.","Hansford sanoi hänellä ja hänen perheenjäsenillä kaikki on kykenemättömyyksiä, ja hän on ainoa, joka voivat uida.","Hansford sanoi, että sekä hänellä että hänen perheenjäsenillään on kaikilla vammoja, ja että hän on ainoa uimataitoinen.",-0.320928032660377,29.0,1
"For us, it has never been enough just to have a main stage and a beer tent, says the Artistic Director of the event, Tuomas Kallio.",Meitä Varten se ei koskaan ollut riittävä juuri olla päävaihetta ja oluen telttaa sanoo Taiteellista Johtajaa tapahtuman Tuomaan Kalliota.,"Meille ei ole koskaan riittänyt, että olisi vain päälava ja kaljateltta, sanoo tapahtuman taiteellinen johtaja Tuomas Kallio.",-1.23259385314776,14.0,1
"To achieve this, the vision of the coach and VP-hockey operations needs to be perfectly aligned with that of the organization.","Saavuttamiseksi tämän, valmentajan ja Vp-hockeyin operaatiot visio tarvitsee olla täysin asetettu kanssa järjestön.","Jotta tämä voitaisiin saavuttaa, valmentajan ja jääkiekkoasioiden varapääjohtajan näkemyksen tulee olla täysin linjassa organisaation näkemyksen kanssa.",-0.6870100906858471,19.0,1
Moelfre RNLI lifeboat station raised the alarm at 13:20 BST on Friday after a crew saw the incident unfold in Moelfre Bay.,RNLI pelastusvene Moelfre asema herätti hälytyksen luona 13:20 BST perjantaina sen jälkeen kun miehistön näki välikohtauksen unfold Moelfre Bay.,"Moelfre RNLI -pelastusveneasema teki hälytyksen klo 13.20 (BST) perjantaina sen jälkeen, kun miehistö näki tapahtuman kehittyvän Moelfre Bay -lahdella.",-0.48229904702215,26.0,1
"He has had five bikes, but none have been stolen, says Hirvi. “Never have been taken, so in that sense I've been really lucky.”","Hän on ollut viittä bike, mutta ei kukaan ollut varastettu, sanoo Hirvi. Llll Never ollut otettu, niin siinä merkityksessä minä olen ollut todella onnekas.","Pyöriä hänellä on ollut viisi kappaletta, mutta yhtäkään ei ole varastettu, Hirvi kertoo. ""Ei ole ikinä viety, on sikäli käynyt hyvä munkki.""",-1.64532591486992,2.0,1
He introduced new ingredients.,Hän toi esiin uusia aineksia.,Hän toi uusia ainesosia.,1.5466552638946998,85.0,2
"The planet likely featured more dry regions than Earth, but once had enough water and geographical variability to host life and guard against rapid evaporation.","Planeetta todennäköisesti muistutti kuivempia alueita kuin Maa, mutta kerran oli riittävästi vettä ja maantieteellistä vaihtelevuutta isännöidä elämää ja vartijaa nopeaa haihtumista vastaan.","Planeetalla oli todennäköisesti Maata kuivempia alueita, mutta siellä oli kerran tarpeeksi vettä ja maantieteellistä vaihtelua elämän mahdollistamiseen ja nopealta veden haihtumiselta suojaamiseen.",0.40314389392649896,52.0,1
The athletics stadium in Rio is empty,Yleisurheilu stadion Riossa on tyhjä.,Rion yleisurheilustadion kumisee tyhjyyttään,1.3040922460226598,78.0,1
"I just try to have a little bit of fun, laughs BBC’s Olympic swimming commentator Helen Skelton in Iltalehti’s quick interview.","Minä juuri yritän olla hauskan hieman, naurattaa bbc-yhtiön Olympialaista kommentoijan uintin Helen Skeltonia Iltalehti nopeassa haastattelussa.","Yritän vain pitää vähän hauskaa, BBC:n olympiauintikommentaattori Helen Skelton nauraa Iltalehden pikahaastattelussa.",0.108908734480505,50.0,1
"The basic mantra of the Western politics, the catchphrase from the election campaign of the ex-US President Bill Clinton, “It's the economy, stupid”, was scrapped in Britain’s Brexit vote.","Läntisen politiikan perusmantra, catchphrase vaalikampanjasta ex-us Presidentin Bill Clintonin, ""Se on talouden, typerä"", oli romutettiin Britannia Brexit äänen.","Länsimaisen politiikan perusmantra, USA:n entisen presidentin Bill Clintonin taannoisen vaalikampanjan teemalause ""It's the economy, stupid"" lensi romukoppaan Britannian Brexit-äänestyksessä.",-0.394144444265471,27.0,1
"Eight years ago, under Ryan, they lost every game at the Adelaide Sevens.","Kahdeksaa vuotta sitten, Ryanin alla, ne menettivät jokaisen pelin Adelaide Sevenin luona.",Kahdeksan vuotta sitten he Ryanin valmentamana hävisivät jokaisen pelin Adelaiden turnauksessa.,-0.695115479805105,28.0,1
"After triumphing at London 2012 alongside Kenny and Hoy, Hindes admitted to deliberately falling to the track following a poor start.","Jälkeen triumph London luona 2012 Kennyin ja Hoyin mukana, Hindes hyväksyi ehdoin tahdoin pudoten jälkeen, joka seurasi köyhää alkua.",Voitettuaan Lontoossa 2012 Kennyn ja Hoyn rinnalla Hindes myönsi että oli tahallaan kaatunut radalla huonon startin jälkeen.,-0.110370596688297,44.0,1
"In remarks to Mr Putin, quoted on the Kremlin website, Mr Ivanov said ""it's true that in early 2012 I asked you, in a conversation, to entrust me with this very complicated post, even - you could say - troublesome post, for four years.","Huomautuksina Herra Putinille, siteerattu Kremillä verkkosivu, Herra Ivanov sanoi ""on totta, että varhaisena 2012 minua pyydin teitä, keskusteluna, uskoaksenne tehtävä minut kanssa tämän hyvin monimutkaisen postin, jopa - voisitte sanoa - hankalan postin, neljäksi vuodeksi.","Kremlin verkkosivuilla lainatuissa kommenteissaan Putinille Ivanov sanoi ”on totta, että varhain vuonna 2012 pyysin teitä keskustelussa antamaan neljäksi vuodeksi vastuulleni tämän hyvin monimutkaisen, voisipa jopa sanoa työlään, tehtävän.",-0.841301700584306,24.0,1
The observations by Academy of Finland Researcher Johanna Ivaska’s research group show that the hardness of a cancer tumour increases the cancer malignancy.,"Havainnot Suomen Akatemian kanssa Tutkijan Johanna Ivasken tutkimusryhmä osoittavat, että syöpäkasvaimen kovuus lisää syöpämalignancyiä.","Akatemiaprofessori Johanna Ivaskan tutkimusryhmän tekemät havainnot osoittavat, että syöpäkasvaimen kovuus lisää syövän pahanlaatuisuutta.",0.264536455142475,48.0,1
Videos circulating from protests thought to be from late last year or earlier this year show security officers whipping young people with sticks as they were forced to perform handstands against a wall.,"Videot, jotka kierrättivät protesteista ajattelivat olla myöhäisenä viime vuonna tai varhemmin tänä vuotena osoittaa turvallisuusupseereja, jotka, joka ruoskivat nuorta, joilla on keppit kuten ne pakotettiin suorittamaan handstandia muuria vastaan.","Levinneet, mielenosoituksissa nauhoitetut videot, joiden uskotaan olevan viime vuoden lopulta tai tämän vuoden alusta, näyttävät, kuinka turvallisuusviranomaiset lyövät kepeillä nuoria ihmisiä samalla, kun nämä pakotettiin seisomaan käsillään seinää vasten.",-0.5039690616731121,24.0,1
SOK’s co-op member and customer register has already thus far been relatively comprehensive.,Sokin co-op jäsen ja asiakas rekisteri on jo toistaiseksi ollut suhteellisen kattava.,SOK:n asiakasomistaja- ja asiakasrekisteri on ollut tähänkin asti suhteellisen laaja.,1.0961810878466198,72.0,1
The results show that the skin of many senior London citizens will be the equivalent of two-and-a-half years older than that of someone in the countryside.,"Tulokset osoittavat, että monien vanhemman London iho kansalaisten on samanarvoinen kahdesta ja puolesta vuosista vanhempi kuin jonkin maaseudussa.","Tulokset osoittavat, että monen eläkeikäisen lontoolaisen iho on kaksi ja puoli vuotta vanhempi kuin vaikkapa maaseudulla asuttavan ikätoverin.",-1.16734272275349,16.0,1
The same study connected these things to an overall lower risk of mortality.,Sama tutkimus yhdisti nämä asiat yleiselle matalammalle kuolleisuuden riskille.,Sama tutkimus yhdisti nämä seikat matalampaan kuolleisuuteen.,1.29262105369591,98.0,1
"While the atmosphere is less at ease than the aforementioned stores - Wild Beast's latest synth- and sex-fuelled pop, rather than noodling jazz, is blasting from the speakers - it is good to see diversity in its customers.","Samalla kun ilmapiiri on vähemmällä helppouden luona kuin aforementioned myymälöiden - Luonnonvaraisen Pedon viimeisin synth ja sex-fuelled pop, mieluummin kuin noodling jazz, blast puhujista - on hyvää nähdä asiakkaissa erilaisuuden siinä.","Vaikka ilmapiiri on vähemmän rento kuin aiemmin mainituissa liikkeissä - kaiuttimista raikaa Wild Beastin tuorein syntikan- ja seksintäyteinen pop, eikä improvisaatiojazz - on hienoa nähdä erilaisia asiakkaita.",0.108908734480505,50.0,1
"After the closing of the deal, a serious moisture problem was revealed in the house, causing unhealthy microbe growth.","Jälkeen sopimuksen sulkemisen, vakava kosteus ongelma paljastettiin talossa, aiheuttaa epäterveellisen mikrobin kasvun.","Kaupanteon jälkeen talossa paljastui kuitenkin vakava kosteusongelma, joka aiheutti terveydelle vaarallista mikrobikasvustoa.",0.51092084162331,61.0,1
Another long-running comparison has been between tennis star Rafael Nadal and actor Josh Hartnett who boast a similar heavy brow and lips.,"Toinen pitkäaikainen vertailu on ollut tenniksen tähti välissä Rafael Nadalin ja näyttelijä Josh Hartnettin, joka kerskuu samankaltainen raskas brow ja huulet.","Toinen pitkäaikainen vertailu on ollut tennistähti Rafael Nadalin ja näyttelijä Josh Hartnettin välillä, joilla molemmilla on samanlaiset vahvat kulmakarvat ja huulet.",0.0806643738754774,63.0,1
"Republican Andrew Weinstein, a vocal anti-Trump Republican, is one of the operatives organizing the letter.","Republikaaninen Andrew Weinstein, äänekäs trumpin vastainen Republikaani, on yksi operative, jotka järjestäen kirjettä.",Yksi kirjeen organisoineista henkilöistä on näkyvästi Trumpia vastustava republikaani Andrew Weinstein.,0.0460370401663221,62.0,1
"According to Aberdeen’s estimation, the real estate prices in London and other number one cities in the world have been too high already for years.","Aberdeenin arvion Mukaan, kiinteistön hinnat London ja muina numerona yhden kaupungin maailmana on ollut liian korkeaa jo vuosien ajan.",Aberdeenin arvion mukaan Lontoon ja muiden maailman ykköskaupunkien kiinteistöjen hinnat ovat olleet jo vuosia liian korkealla.,-0.0580735060509005,50.0,1
"You will love your child, and your child will love you.","Sinä rakastatte lastasi, ja lastasi rakastatte sinut.","Rakastat lastasi, ja lapsesi rakastaa sinua.",-0.8889009699808721,35.0,1
"Piia Koriseva, Lotta Backlund, and Mikael Saarinen all participated in ‘Tehdään se nyt’ (let’s do it now) project.","Piia Koriseva, Lotta Backlund, ja Mikael Saarinen kaikki, joka osallistuttu a Tehdään se nyt (anna/antakaa meidän tehdä sille nyt) hankkeen.","Piia Koriseva, Lotta Backlund ja Mikael Saarinen olivat mukana Tehdään se nyt -projektissa.",0.35768304354871994,71.0,1
"When the camp supporting EU exit won, Europe went mad.","Kun leiri tuki EU:n poistuminen voitti, Eurooppa meni vihainen.","Kun EU-eroa kannattava leiri voitti, Eurooppa meni sekaisin.",-0.8542736362717159,36.0,1
"If the plaque breaks apart it can cause a blood clot, blocking blood to the heart causing a heart attack.","Jos muistolaatta särkyy irrallaan se voi aiheuttaa verihyytymän, estäen vertä sydämelle, joka aiheuttaa sydänkohtauksen.","Jos ahtauma repeää, se voi aiheuttaa verihyytymän, joka estää verenkierron sydämeen aiheuttaen sydänkohtauksen.",0.392310377257876,72.0,2
"Almodóvar has invested in the dialogue, and the result is a slightly monotonous literary literature cinematisation.","Almodã var on investoinut dialogissa, ja tulos on hiukan yksitoikkoinen kaunokirjallinen kirjallisuus cinematisation.","Almodóvar on panostanut dialogiin, tuloksena on hieman tasapaksun kirjallinen kirjallisuusfilmatisointi.",-0.33486363063438696,51.0,1
"It was the day's only medal event, but there was further good news for Britain.","Se oli päivän ainoa mitali tapahtuma, mutta oli kauemmin hyvä uutinen Britannia varten.","Tämä oli päivän ainoa mitalikilpailu, mutta Britannia sai lisää hyviä uutisia.",0.184546375002943,66.0,1
The achievement puts her in the same league as once-in-a-generation athletes like Michael Phelps who have taken their sports to new heights:,"Saavutus panee hänet samassa liigassa once-in-a-generationin urheilijoissa kuten Michael Phelpsissa, joka on ottanut niiden uusille korkeuksille urheilun: .","Tämä saavutus nostaa hänen samaan luokkaan muiden sukupolvensa parhaiden urheilijoiden, kuten Michael Phelpsin, kanssa, jotka ovat nostaneet lajinsa uudelle tasolle:",0.0817622311676408,40.0,1
"The most typical answer is that the economists were not listened to, because this time the voters based their decision on something other than economic grounds.","Tyypillisin vastaus on, että taloustieteilijöitä kuunnelltu, koska tämä aika äänestäjät pohjautuivat niiden päätös jotakin muut kuin talousmaat.","Tyypillisin vastaus on, ettei ekonomisteja kuunneltu, koska tällä kertaa äänestäjät tekivät päätöksen muilla kuin taloudellisilla perusteilla.",-0.137887003647642,34.0,1
He noted that in the first five months of 2016 the trade turnover between Russia and Iran increased by 70.9 percent compared to the same period of 2015 and amounted to $856 million.,"Hän arvioi, että ensimmäinen viittä 2016 kauppaliikevaihdon kuukautta Venäjän ja Iranin välissä lisääntyi 70.9 prosenttina verrattuna samaan ajanjaksoon 2015 ja amount $856 miljoonaa.","Hän huomautti, että vuoden 2016 ensimmäisten viiden kuukauden aikana Venäjän ja Iranin välisen kaupan liikevaihto kasvoi 70,9 prosenttia verrattuna vuoden 2015 samaan ajanjaksoon ollen yhteensä 856 miljoonaa dollaria.",0.218548400064907,53.0,1
"Some kind of a turn was to be expected, and here it is.","Jonkinlainen vuoro oli odotettavaksi, ja tässä se on.","Odotettavissa oli jonkinlainen käänne, ja nyt se tuli.",0.0817622311676408,40.0,1
"It is evenly acted, composed, containing good music here and there, and rather melancholic film that has ingredients for an elegy the way it is.","Se on tasaisesti toiminut, säveltetty, sisältäen hyvää musiikkia siellä täällä, ja mieluummin melankolista elokuvaa, joka on aineksia elegyiä keino varten se on.","Se on tasavahvasti näytelty, hillitty, paikka paikoin hyvää musiikkia sisältävä ja varsin surumielinen elokuva, jossa sellaisena on aineksia elegiaan.",-0.467360855870565,25.0,1
